entity_id,canonical_name,short_name,aliases,level,parent_group,province,city,district,org_type,regulator,website,recruit_url,wechat,source_url,confidence,last_verified
auto-d8b9dd0ff1d6,上海华谊集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-b9e0a594a50d,上海华谊集团股份有限公司【华谊集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-f575cd02914c,上海国有资本投资有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-a30427f0994a,上海国盛（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-5cec3e0ad6e0,上海国盛（集团）有限公司★【上海国盛集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-16afea057083,上海国茂控股有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-284d76c7ed26,上海国际港务（集团）股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-d2677222c8c0,上海国际港务（集团）股份有限公司【上港集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-23a4972300da,上海国际集团有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-4e19959c3513,上海国际集团有限公司★【上海国际集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-a06d9cb6397a,上海地产（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-d1badead9f3e,上海地产（集团）有限公司【上海地产集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-7edca2c628c7,上海城投（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-e892118a4b71,上海城投（集团）有限公司【上海城投集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-e41c3523f86f,上海实业（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-c6ac15b0f5e8,上海实业（集团）有限公司【上实集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-e19e86228bcd,上海市检验检测认证有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-ccc5a6cb6bc4,上海市现代农业投资发展集团有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-a7e3667a29de,上海市现代农业投资发展集团有限公司【农投集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-42b8267b3762,上海建工集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-a89d30e39927,上海建科咨询集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-1bd7d999886d,上海建科咨询集团股份有限公司【上海建科咨询集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-76271188d2ed,上海数据集团有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-b41ffe2b8c32,上海数据集团有限公司【数据集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-4c3c5396ff9d,上海机场（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-b5f65902aad7,上海机场（集团）有限公司【机场集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-889ebe97440a,上海汽车集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-bc804c2cf3a6,上海汽车集团股份有限公司【上汽集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-39726af48cad,上海浦东发展银行股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-89c24e6aba84,上海浦东发展银行股份有限公司【浦发银行,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-89ac824e811a,上海申迪（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-7bf4976552c4,上海申迪（集团）有限公司【申迪集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-b7d3de721bd3,上海申通地铁集团有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-f00fbe910de6,上海申通地铁集团有限公司【申通地铁集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-3e52c7665257,上海电气集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-78bd680be345,上海联和投资有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-18c3fb317d10,上海银行股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-621ffe0f9d3c,上海银行股份有限公司【上海银行,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-bc20abff2b2e,上海隧道工程股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-85a61c31013a,东方国际（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-12c4376ee4c6,东浩兰生（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-49e5040899df,东浩兰生（集团）有限公司【东浩兰生集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-3f55bb675a21,中保投资有限责任公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-0b0005308604,中国太平洋保险（集团）股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-de4e90adc770,光明食品（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-15c0d621ab75,光明食品（集团）有限公司【光明食品集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-782c06b078ab,华东建筑集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-c31d533915b4,华东建筑集团股份有限公司【华建集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-0aa5f18e15cd,国泰海通证券股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-d3b8e46f7928,就业】普源精电科技股份有限公司,,,地方国企,,上海,,,soe,官方招聘公告反向核验,,,,http://tj91.tongji.edu.cn/frontpage/tongji/html/newsDetail.html?id=ff16c0401fb44dfbbcf10d8671473509,official_job_observed,2026-09-06
auto-0334d7639f13,申能（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-f41615341728,申能（集团）有限公司【申能集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-8324a5b27b1d,百联集团有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-87506041793b,百联集团有限公司【百联集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-8bd71b9479c2,绿地控股集团股份有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-9e485074cc0d,绿地控股集团股份有限公司○【绿地集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-ae37e75e32e8,锦江国际（集团）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-939307680add,锦江国际（集团）有限公司【锦江国际集团,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-5d822e3ef98c,长三角一体化示范区新发展建设有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-4c7761c16659,长三角投资（上海）有限公司,,,市属国企,,上海,,,soe,上海市国资委监管单位,,,,https://www.gzw.sh.gov.cn/shgzw_xtdw/index.html,official_discovered,2026-09-06
auto-a1de48757d00,上海华谊新材料有限公司,,,市县属国企,,上海,市辖区,,soe,闵行区·市国资委,,,,https://www.gzw.sh.gov.cn/,official_discovered,2026-09-06
auto-5c3115c73484,上海奉贤新城建设发展有限公司,,,市县属国企,,上海,市辖区,,soe,奉贤区·国资委,,,,https://www.fengxian.gov.cn/gzw/index.html,official_discovered,2026-09-06
auto-1fe9e0dc20ea,上海市工业综合开发区有限公司,,,市县属国企,,上海,市辖区,,soe,奉贤区·国资委,,,,https://www.fengxian.gov.cn/gzw/index.html,official_discovered,2026-09-06
auto-5ff272d0f5cf,上海杭州湾经济技术开发有限公司,,,市县属国企,,上海,市辖区,,soe,奉贤区·国资委,,,,https://www.fengxian.gov.cn/gzw/index.html,official_discovered,2026-09-06
auto-1b563f6c745f,东方美谷企业集团股份有限公司,,,市县属国企,,上海,市辖区,,soe,奉贤区·国资委,,,,https://www.fengxian.gov.cn/gzw/index.html,official_discovered,2026-09-06
auto-e72f6667934e,全力当好工业智能化转型的先行探路者、集成服务商！市委书记陈吉宁调研上海电气集团,,,市县属国企,,上海,市辖区,,soe,闵行区·市国资委,,,,https://www.gzw.sh.gov.cn/,official_discovered,2026-09-06
auto-d528066e4d6d,邀请市民代表走进上海奉贤巴士公共交通有限公司,,,市县属国企,,上海,市辖区,,soe,奉贤区·国资委,,,,https://www.fengxian.gov.cn/gzw/index.html,official_discovered,2026-09-06
auto-0cd69b270d8e,标题：国企-蚌埠国钛纳米材料有限公司,,,地方国企,,安徽,,,soe,官方招聘公告反向核验,,,,https://jyzd.chnu.edu.cn/xsfw/gwxx/content_149910,official_job_observed,2026-09-06
auto-91881f693ece,东部机场,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-bd99066bb807,中江集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-7a5cfb5c0916,体产集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-cea388eff652,国信集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-d25d102fb35b,国投集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-05517824a608,徐矿集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-99d69fef591e,数据集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-8f4444d05b18,江苏农垦,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-d4cfadff326f,沿海集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-92146084914e,港口集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-6bbbfb62bbaf,环保集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-860aa4555fdc,苏州创元资源循环有限公司,,,省属国企,,江苏,,,soe,江苏省国资委,,,,https://jsgzw.jiangsu.gov.cn/col/col61361/,official_discovered,2026-09-06
auto-142cbc8f4b9a,苏盐集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-a94251afdbd2,苏粮集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-95cd80775bbc,铁路集团,,,省属国企,,江苏,,,soe,江苏省国资委省属企业,,,,https://jsgzw.jiangsu.gov.cn/,official_discovered,2026-09-06
auto-d317ae1c65f7,中国保利集团有限公司,,,市县属国企,,江苏,南京市,,soe,玄武区·国务院国资委,,,,http://www.sasac.gov.cn/,official_discovered,2026-09-06
auto-2cdf2ff79608,中国航天科技集团有限公司,,,市县属国企,,江苏,南京市,,soe,玄武区·国务院国资委,,,,http://www.sasac.gov.cn/,official_discovered,2026-09-06
auto-42a562e4d980,中国航空发动机集团有限公司,,,市县属国企,,江苏,南京市,,soe,玄武区·国务院国资委,,,,http://www.sasac.gov.cn/,official_discovered,2026-09-06
auto-78fa8c21b799,陕西飞机工业有限责任公司,,,市县属国企,,江苏,南京市,,soe,玄武区·国务院国资委,,,,http://www.sasac.gov.cn/,official_discovered,2026-09-06
auto-a3d1d3531287,无锡产业发展集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.wxidg.com/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-1b22d4bc42d7,无锡君来酒店管理集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.junahotels.com/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-6889d30c1924,无锡地铁5号线成功下穿铁路,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-cb8e60c2b57d,无锡地铁集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.wxmetro.net/front/index.html,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-b523ec5d1aa5,无锡城建发展集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,https://www.wxcjfzjt.com/#/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-946e7f8ed3c9,无锡市交通产业集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.wxcig.com/default.aspx                    ,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-6c5d40832bb1,无锡市国联发展（集团）有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.glgc.com.cn/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-55f9673f748a,无锡市市政公用产业集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,https://www.wxszjt.com/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-7c98596c5d2f,无锡市文化旅游发展集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.wuxiwenlv.com/,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-cc5c71bac6d8,无锡苏南国际机场集团有限公司,,,市县属国企,,江苏,无锡市,,soe,无锡市·市政府国有资产监督管理委员会,http://www.wuxiairport.com/index.shtml,,,http://gzw.wuxi.gov.cn,official_discovered,2026-09-06
auto-38f7a001aa50,下属苏州市历史文化名城发展集团创业投资有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/,official_discovered,2026-09-06
auto-02244bf16e5a,苏州书香酒店集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-a4b3a9371b32,苏州交通投资集团有限责任公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,https://www.szjtjt.cn/home,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-1eef87c0adec,苏州创元投资发展（集团）有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.cytzjt.com/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-11224e21be51,苏州历史文化名城发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/,official_discovered,2026-09-06
auto-48c3bac9d425,苏州历史文化名城资产投资管理有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/,official_discovered,2026-09-06
auto-377ab3df8d37,苏州名城保护集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.szctdg.com/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-2a9237274c90,苏州国有资本投资集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-e88c77195c15,苏州城市建设投资发展（集团）有限责任公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.szct.org.cn,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-633f26004573,苏州市健康养老产业发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-205c6f8ad99d,苏州市公交集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-44bc77d1ea52,苏州市农业发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.sznyfz.com,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-b1c36752c413,苏州市城市建设投资发展（集团）有限责任公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.szct.org.cn/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-df41157b8fa2,苏州市港航投资发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.szghtz.com.cn/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-a39d6d74bd45,苏州市能源发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.sznyjt.cn/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-5abc156d9eef,苏州市航空产业发展集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-3ed01e0d3ad2,苏州市轨道交通集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,http://www.sz-mtr.com/,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
auto-2251e9982f1f,苏州数智科技集团有限公司,,,市县属国企,,江苏,苏州市,,soe,苏州市·苏州市人民政府国有资产监督管理委员会,,,,http://guozw.suzhou.gov.cn/gzw/qyml/list.shtml,official_discovered,2026-09-06
